callsign,lat,lon,alt,timestamp
FFT4401,37.61357,-122.35725,0,2025-11-12T04:39:11Z
FFT4401,37.61412,-122.35854,0,2025-11-12T04:39:13Z
FFT4401,37.61476,-122.35999,0,2025-11-12T04:39:15Z
FFT4401,37.61549,-122.36169,0,2025-11-12T04:39:17Z
FFT4401,37.61604,-122.36309,0,2025-11-12T04:39:19Z
FFT4401,37.61668,-122.36459,0,2025-11-12T04:39:21Z
FFT4401,37.61728,-122.36602,0,2025-11-12T04:39:24Z
FFT4401,37.61783,-122.3673,0,2025-11-12T04:39:26Z
FFT4401,37.61844,-122.36883,0,2025-11-12T04:39:28Z
FFT4401,37.62006,-122.37267,0,2025-11-12T04:39:35Z
FFT4401,37.62043,-122.37357,0,2025-11-12T04:39:37Z
FFT4401,37.62054,-122.37382,0,2025-11-12T04:39:38Z
FFT4401,37.62078,-122.3744,0,2025-11-12T04:39:39Z
FFT4401,37.62093,-122.37477,0,2025-11-12T04:39:40Z
FFT4401,37.62107,-122.37508,0,2025-11-12T04:39:42Z
FFT4401,37.6212,-122.3754,0,2025-11-12T04:39:43Z
FFT4401,37.6214,-122.37585,0,2025-11-12T04:39:44Z
FFT4401,37.62155,-122.37623,0,2025-11-12T04:39:45Z
FFT4401,37.62165,-122.37647,0,2025-11-12T04:39:46Z
FFT4401,37.62178,-122.37682,0,2025-11-12T04:39:48Z
FFT4401,37.6219,-122.37717,0,2025-11-12T04:39:50Z
FFT4401,37.62197,-122.37741,0,2025-11-12T04:39:51Z
FFT4401,37.62203,-122.37762,0,2025-11-12T04:39:52Z
FFT4401,37.62209,-122.37782,0,2025-11-12T04:39:53Z
FFT4401,37.62215,-122.37813,0,2025-11-12T04:39:54Z
FFT4401,37.62221,-122.37843,0,2025-11-12T04:39:56Z
FFT4401,37.62225,-122.37864,0,2025-11-12T04:39:57Z
FFT4401,37.62228,-122.3789,0,2025-11-12T04:39:58Z
FFT4401,37.6223,-122.37911,0,2025-11-12T04:39:59Z
FFT4401,37.62231,-122.37938,0,2025-11-12T04:40:00Z
FFT4401,37.6223,-122.37965,0,2025-11-12T04:40:02Z
FFT4401,37.6223,-122.38002,0,2025-11-12T04:40:04Z
FFT4401,37.62228,-122.38023,0,2025-11-12T04:40:05Z
FFT4401,37.62228,-122.38062,0,2025-11-12T04:40:07Z
FFT4401,37.62227,-122.38094,0,2025-11-12T04:40:10Z
FFT4401,37.62225,-122.38115,0,2025-11-12T04:40:11Z
FFT4401,37.62217,-122.38145,0,2025-11-12T04:40:13Z
FFT4401,37.62203,-122.38172,0,2025-11-12T04:40:16Z
FFT4401,37.62177,-122.38203,0,2025-11-12T04:40:19Z
FFT4401,37.62154,-122.38219,0,2025-11-12T04:40:22Z
FFT4401,37.62133,-122.3823,0,2025-11-12T04:40:24Z
FFT4401,37.62111,-122.38245,0,2025-11-12T04:40:28Z
FFT4401,37.62088,-122.3826,0,2025-11-12T04:40:31Z
FFT4401,37.62064,-122.38275,0,2025-11-12T04:40:36Z
FFT4401,37.6204,-122.3829,0,2025-11-12T04:40:40Z
FFT4401,37.62013,-122.38287,0,2025-11-12T04:40:43Z
FFT4401,37.61995,-122.38265,0,2025-11-12T04:40:47Z
FFT4401,37.61984,-122.38244,0,2025-11-12T04:40:50Z
FFT4401,37.61975,-122.3822,0,2025-11-12T04:40:52Z
FFT4401,37.61965,-122.38197,0,2025-11-12T04:40:55Z
FFT4401,37.61956,-122.38174,0,2025-11-12T04:40:57Z
FFT4401,37.61945,-122.38147,0,2025-11-12T04:41:00Z
FFT4401,37.61934,-122.38122,0,2025-11-12T04:41:02Z
FFT4401,37.61919,-122.38089,0,2025-11-12T04:41:05Z
FFT4401,37.6191,-122.38068,0,2025-11-12T04:41:08Z
FFT4401,37.61896,-122.38043,0,2025-11-12T04:41:10Z
FFT4401,37.61881,-122.38022,0,2025-11-12T04:41:12Z
FFT4401,37.61862,-122.38,0,2025-11-12T04:41:15Z
FFT4401,37.61834,-122.37979,0,2025-11-12T04:41:18Z
FFT4401,37.61803,-122.3796,0,2025-11-12T04:41:21Z
FFT4401,37.61783,-122.37955,0,2025-11-12T04:41:24Z
FFT4401,37.61747,-122.37947,0,2025-11-12T04:41:27Z
FFT4401,37.61721,-122.37938,0,2025-11-12T04:41:31Z
FFT4401,37.61693,-122.37914,0,2025-11-12T04:41:35Z
FFT4401,37.61671,-122.37901,0,2025-11-12T04:41:38Z
FFT4401,37.6165,-122.37897,0,2025-11-12T04:41:41Z
FFT4401,37.61627,-122.37902,0,2025-11-12T04:41:43Z
FFT4401,37.61592,-122.3792,0,2025-11-12T04:41:47Z
FFT4401,37.61568,-122.37935,0,2025-11-12T04:41:50Z
FFT4401,37.61541,-122.37955,0,2025-11-12T04:41:53Z
FFT4401,37.61506,-122.37978,0,2025-11-12T04:41:57Z
FFT4401,37.61481,-122.37994,0,2025-11-12T04:41:59Z
FFT4401,37.61456,-122.38011,0,2025-11-12T04:42:02Z
FFT4401,37.61432,-122.38026,0,2025-11-12T04:42:04Z
FFT4401,37.61335,-122.38091,0,2025-11-12T04:42:13Z
FFT4401,37.61261,-122.38142,0,2025-11-12T04:42:19Z
FFT4401,37.61168,-122.38201,0,2025-11-12T04:42:27Z
FFT4401,37.61074,-122.38264,0,2025-11-12T04:42:34Z
FFT4401,37.61,-122.38314,0,2025-11-12T04:42:42Z
FFT4401,37.60902,-122.38378,0,2025-11-12T04:42:51Z
FFT4401,37.60881,-122.38396,0,2025-11-12T04:42:55Z
FFT4401,37.6087,-122.38418,0,2025-11-12T04:42:59Z
FFT4401,37.6087,-122.38445,0,2025-11-12T04:43:02Z
FFT4401,37.60876,-122.38469,0,2025-11-12T04:43:05Z
FFT4401,37.6088,-122.38493,0,2025-11-12T04:43:09Z
FFT4401,37.60881,-122.38524,0,2025-11-12T04:43:11Z
FFT4401,37.60886,-122.38549,0,2025-11-12T04:43:14Z
FFT4401,37.6089,-122.3857,0,2025-11-12T04:43:16Z
FFT4401,37.60899,-122.38594,0,2025-11-12T04:43:19Z
FFT4401,37.60913,-122.38626,0,2025-11-12T04:43:22Z
FFT4401,37.60922,-122.38648,0,2025-11-12T04:43:25Z
FFT4401,37.60931,-122.3867,0,2025-11-12T04:43:27Z
FFT4401,37.60941,-122.38692,0,2025-11-12T04:43:29Z
FFT4401,37.6095,-122.38714,0,2025-11-12T04:43:32Z
FFT4401,37.6096,-122.38737,0,2025-11-12T04:43:34Z
FFT4401,37.60984,-122.38795,0,2025-11-12T04:43:41Z
FFT4401,37.61006,-122.38853,0,2025-11-12T04:43:46Z
FFT4401,37.61009,-122.38879,0,2025-11-12T04:43:48Z
FFT4401,37.61009,-122.38901,0,2025-11-12T04:43:50Z
FFT4401,37.61009,-122.38923,0,2025-11-12T04:43:53Z
FFT4401,37.61008,-122.3895,0,2025-11-12T04:43:56Z
FFT4401,37.6101,-122.3898,0,2025-11-12T04:44:00Z
FFT4401,37.61016,-122.39002,0,2025-11-12T04:44:03Z
FFT4401,37.61033,-122.39025,0,2025-11-12T04:44:08Z
FFT4401,37.61055,-122.39024,0,2025-11-12T04:44:13Z
FFT4401,37.61078,-122.39014,0,2025-11-12T04:44:18Z
FFT4401,37.611,-122.39005,0,2025-11-12T04:44:24Z
FFT1093,39.85375,-104.66778,0,2025-11-12T03:19:40Z
FFT1093,39.85353,-104.66778,0,2025-11-12T03:46:03Z
FFT1093,39.85331,-104.66778,0,2025-11-12T03:46:34Z
FFT1093,39.85304,-104.66778,0,2025-11-12T03:47:08Z
FFT1093,39.85279,-104.66792,0,2025-11-12T03:47:46Z
FFT1093,39.85273,-104.66812,0,2025-11-12T03:48:15Z
FFT1093,39.85273,-104.66785,0,2025-11-12T03:51:52Z
FFT1093,39.85272,-104.66743,0,2025-11-12T03:52:04Z
FFT1093,39.85272,-104.66697,0,2025-11-12T03:52:12Z
FFT1093,39.8531,-104.66252,0,2025-11-12T03:53:09Z
FFT1093,39.85338,-104.66238,0,2025-11-12T03:53:14Z
FFT1093,39.85363,-104.66239,0,2025-11-12T03:53:18Z
FFT1093,39.85386,-104.66239,0,2025-11-12T03:53:21Z
FFT1093,39.85414,-104.66239,0,2025-11-12T03:53:25Z
FFT1093,39.85442,-104.66239,0,2025-11-12T03:53:29Z
FFT1093,39.8547,-104.66238,0,2025-11-12T03:53:33Z
FFT1093,39.8589,-104.66233,0,2025-11-12T03:54:14Z
FFT1093,39.8592,-104.66232,0,2025-11-12T03:54:17Z
FFT1093,39.85957,-104.66233,0,2025-11-12T03:54:19Z
FFT1093,39.85983,-104.66232,0,2025-11-12T03:54:22Z
FFT1093,39.86017,-104.66231,0,2025-11-12T03:54:24Z
FFT1093,39.86222,-104.66229,0,2025-11-12T03:54:43Z
FFT1093,39.86302,-104.66228,0,2025-11-12T03:54:51Z
FFT1093,39.86367,-104.66228,0,2025-11-12T03:54:58Z
FFT1093,39.86431,-104.66226,0,2025-11-12T03:55:05Z
FFT1093,39.86491,-104.66225,0,2025-11-12T03:55:12Z
FFT1093,39.8656,-104.66226,0,2025-11-12T03:55:20Z
FFT1093,39.86634,-104.66224,0,2025-11-12T03:55:28Z
FFT1093,39.8672,-104.66223,0,2025-11-12T03:55:36Z
FFT1093,39.86784,-104.66223,0,2025-11-12T03:55:43Z
FFT1093,39.86829,-104.66222,0,2025-11-12T03:55:50Z
FFT1093,39.86882,-104.6622,0,2025-11-12T03:55:58Z
FFT1093,39.86905,-104.66203,0,2025-11-12T03:56:03Z
FFT1093,39.86913,-104.66174,0,2025-11-12T03:56:08Z
FFT1093,39.86914,-104.66148,0,2025-11-12T03:56:12Z
FFT1093,39.86914,-104.66122,0,2025-11-12T03:56:14Z
FFT1093,39.86913,-104.66095,0,2025-11-12T03:56:17Z
FFT1093,39.86912,-104.66068,0,2025-11-12T03:56:19Z
FFT1093,39.86912,-104.66035,0,2025-11-12T03:56:22Z
FFT1093,39.86912,-104.66005,0,2025-11-12T03:56:24Z
FFT1093,39.86912,-104.65984,0,2025-11-12T03:56:26Z
FFT1093,39.86912,-104.65958,0,2025-11-12T03:56:28Z
FFT1093,39.86911,-104.65937,0,2025-11-12T03:56:29Z
FFT1093,39.86912,-104.65837,0,2025-11-12T03:56:36Z
FFT1093,39.8691,-104.6574,0,2025-11-12T03:56:43Z
FFT1093,39.86909,-104.6564,0,2025-11-12T03:56:51Z
FFT1093,39.86909,-104.65573,0,2025-11-12T03:56:57Z
FFT1093,39.86909,-104.65488,0,2025-11-12T03:57:05Z
FFT1093,39.86908,-104.65431,0,2025-11-12T03:57:12Z
FFT1093,39.86908,-104.65252,0,2025-11-12T03:57:32Z
FFT1093,39.86906,-104.65218,0,2025-11-12T03:57:36Z
FFT1093,39.86901,-104.65192,0,2025-11-12T03:57:40Z
FFT1093,39.86879,-104.65163,0,2025-11-12T03:57:46Z
FFT1093,39.86857,-104.65147,0,2025-11-12T03:57:51Z
FFT1093,39.8683,-104.65128,0,2025-11-12T03:57:54Z
FFT1093,39.86808,-104.65111,0,2025-11-12T03:57:58Z
FFT1093,39.86785,-104.65096,0,2025-11-12T03:58:01Z
FFT1093,39.86761,-104.65078,0,2025-11-12T03:58:04Z
FFT1093,39.86696,-104.6503,0,2025-11-12T03:58:12Z
FFT1093,39.82814,-104.64281,6175,2025-11-12T04:03:58Z
FFT1093,39.82663,-104.64323,6250,2025-11-12T04:04:00Z
FFT1093,39.82503,-104.64382,6325,2025-11-12T04:04:02Z
FFT1093,39.82365,-104.64454,6400,2025-11-12T04:04:04Z
FFT1093,39.82228,-104.64543,6450,2025-11-12T04:04:06Z
FFT1093,39.82068,-104.64674,6525,2025-11-12T04:04:08Z
FFT1093,39.81958,-104.6477,6575,2025-11-12T04:04:10Z
FFT1093,39.81812,-104.64938,6625,2025-11-12T04:04:12Z
FFT1093,39.81697,-104.65092,6650,2025-11-12T04:04:14Z
FFT1093,39.8159,-104.65271,6700,2025-11-12T04:04:16Z
FFT1093,39.81505,-104.65439,6750,2025-11-12T04:04:18Z
FFT1093,39.81418,-104.65654,6775,2025-11-12T04:04:20Z
FFT1093,39.81352,-104.65875,6825,2025-11-12T04:04:22Z
FFT1093,39.81308,-104.66119,6850,2025-11-12T04:04:24Z
FFT1093,39.81281,-104.66341,6900,2025-11-12T04:04:26Z
FFT1093,39.81276,-104.66579,6925,2025-11-12T04:04:28Z
FFT1093,39.81282,-104.66895,6975,2025-11-12T04:04:30Z
FFT1093,39.81294,-104.67099,7025,2025-11-12T04:04:32Z
FFT1093,39.81313,-104.67355,7075,2025-11-12T04:04:34Z
FFT1093,39.81334,-104.67633,7100,2025-11-12T04:04:36Z
FFT1093,39.81357,-104.67889,7150,2025-11-12T04:04:38Z
FFT1093,39.8139,-104.68192,7225,2025-11-12T04:04:40Z
FFT1093,39.81418,-104.68436,7250,2025-11-12T04:04:42Z
FFT1093,39.81454,-104.68705,7300,2025-11-12T04:04:44Z
FFT1093,39.81487,-104.68967,7375,2025-11-12T04:04:46Z
FFT1093,39.81529,-104.69269,7425,2025-11-12T04:04:48Z
FFT1093,39.81571,-104.6955,7475,2025-11-12T04:04:50Z
FFT1093,39.81619,-104.69863,7550,2025-11-12T04:04:52Z
FFT1093,39.81673,-104.70209,7625,2025-11-12T04:04:55Z
FFT1093,39.8172,-104.70477,7675,2025-11-12T04:04:57Z
FFT1093,39.82027,-104.72351,8075,2025-11-12T04:05:09Z
FFT1093,39.82411,-104.74646,8650,2025-11-12T04:05:24Z
FFT1093,39.82791,-104.77016,9275,2025-11-12T04:05:38Z
FFT1093,39.83093,-104.79041,9600,2025-11-12T04:05:51Z
FFT1093,39.83377,-104.81107,9775,2025-11-12T04:06:04Z
FFT1093,39.83708,-104.83502,9800,2025-11-12T04:06:19Z
FFT1093,39.84032,-104.85918,9800,2025-11-12T04:06:34Z
FFT1093,39.84329,-104.88325,9775,2025-11-12T04:06:49Z
FFT1093,39.84578,-104.90607,9775,2025-11-12T04:07:03Z
FFT1093,39.84636,-104.92636,9900,2025-11-12T04:07:16Z
FFT1093,39.84657,-104.94824,10300,2025-11-12T04:07:29Z
FFT1093,39.8469,-104.97406,10625,2025-11-12T04:07:44Z
FFT1093,39.84737,-105.00195,11125,2025-11-12T04:07:58Z
FFT1093,39.84792,-105.02625,11700,2025-11-12T04:08:11Z
FFT1093,39.84843,-105.05109,12400,2025-11-12T04:08:24Z
FFT1093,39.84984,-105.11396,14100,2025-11-12T04:08:56Z
FFT1093,39.85118,-105.17749,15725,2025-11-12T04:09:28Z
FFT1093,39.85267,-105.24274,16975,2025-11-12T04:10:00Z
FFT1093,39.85421,-105.30945,18375,2025-11-12T04:10:32Z
FFT1093,39.85574,-105.37885,19700,2025-11-12T04:11:04Z
FFT1093,39.85657,-105.44582,21350,2025-11-12T04:11:36Z
FFT1093,39.85744,-105.51544,22000,2025-11-12T04:12:08Z
FFT1093,39.85849,-105.59032,22425,2025-11-12T04:12:39Z
FFT1093,39.85998,-105.67157,22825,2025-11-12T04:13:12Z
FFT1093,39.85835,-105.74866,23825,2025-11-12T04:13:42Z
FFT1093,39.85114,-105.83008,24550,2025-11-12T04:14:14Z
FFT1093,39.84389,-105.91465,25550,2025-11-12T04:14:47Z
FFT1093,39.83685,-105.9975,26100,2025-11-12T04:15:19Z
FFT1093,39.82993,-106.07765,26600,2025-11-12T04:15:49Z
FFT1093,39.82246,-106.1618,27425,2025-11-12T04:16:21Z
FFT1093,39.8152,-106.24243,28100,2025-11-12T04:16:52Z
FFT1093,39.80756,-106.32684,28900,2025-11-12T04:17:24Z
FFT1093,39.79994,-106.41065,29650,2025-11-12T04:17:56Z
FFT1093,39.79221,-106.49513,30375,2025-11-12T04:18:29Z
FFT1093,39.78493,-106.57395,30975,2025-11-12T04:18:59Z
FFT1093,39.77563,-106.65903,31750,2025-11-12T04:19:32Z
FFT1093,39.76607,-106.74323,32475,2025-11-12T04:20:04Z
FFT1093,39.75696,-106.82514,33275,2025-11-12T04:20:36Z
FFT1093,39.74799,-106.90665,34025,2025-11-12T04:21:09Z
FFT1093,39.73906,-106.98695,34725,2025-11-12T04:21:41Z
FFT1093,39.73033,-107.06488,35525,2025-11-12T04:22:13Z
FFT1093,39.72157,-107.14262,36300,2025-11-12T04:22:45Z
FFT1093,39.71301,-107.21803,36675,2025-11-12T04:23:17Z
FFT1093,39.70409,-107.29612,36950,2025-11-12T04:23:50Z
FFT1093,39.69539,-107.37219,37450,2025-11-12T04:24:22Z
FFT1093,39.68687,-107.44534,37750,2025-11-12T04:24:52Z
FFT1093,39.67843,-107.51843,37975,2025-11-12T04:25:23Z
FFT1093,39.66953,-107.59473,38000,2025-11-12T04:25:56Z
FFT1093,39.66055,-107.67062,38000,2025-11-12T04:26:28Z
FFT1093,39.65138,-107.74829,38000,2025-11-12T04:27:00Z
FFT1093,39.64224,-107.82496,38000,2025-11-12T04:27:33Z
FFT1093,39.63332,-107.90085,38025,2025-11-12T04:28:06Z
FFT1093,39.62433,-107.9762,38000,2025-11-12T04:28:38Z
FFT1093,39.61519,-108.05149,37975,2025-11-12T04:29:10Z
FFT1093,39.60576,-108.1283,38000,2025-11-12T04:29:42Z
FFT1093,39.59624,-108.20512,38000,2025-11-12T04:30:15Z
FFT1093,39.58686,-108.28192,38000,2025-11-12T04:30:47Z
FFT1093,39.57742,-108.35839,38000,2025-11-12T04:31:20Z
FFT1093,39.568,-108.43384,38000,2025-11-12T04:31:52Z
FFT1093,39.55888,-108.507,38000,2025-11-12T04:32:24Z
FFT1093,39.54924,-108.58356,38000,2025-11-12T04:32:56Z
FFT1093,39.54021,-108.6557,37975,2025-11-12T04:33:27Z
FFT1093,39.53046,-108.7327,38000,2025-11-12T04:33:59Z
FFT1093,39.52052,-108.80931,38000,2025-11-12T04:34:32Z
FFT1093,39.51073,-108.88562,38025,2025-11-12T04:35:04Z
FFT1093,39.50092,-108.96228,38050,2025-11-12T04:35:36Z
FFT1093,39.49078,-109.04004,38050,2025-11-12T04:36:09Z
FFT1093,39.48079,-109.11604,38025,2025-11-12T04:36:41Z
FFT1093,39.4709,-109.19214,38000,2025-11-12T04:37:14Z
FFT1093,39.46135,-109.26459,37975,2025-11-12T04:37:44Z
FFT1093,39.45116,-109.34137,37975,2025-11-12T04:38:17Z
FFT1093,39.44119,-109.41559,38000,2025-11-12T04:38:48Z
FFT1093,39.43098,-109.49201,37975,2025-11-12T04:39:21Z
FFT1093,39.42057,-109.56909,38000,2025-11-12T04:39:53Z
FFT1093,39.41025,-109.64613,38000,2025-11-12T04:40:26Z
FFT1093,39.40018,-109.72052,38025,2025-11-12T04:40:58Z
FFT1093,39.39004,-109.79413,38000,2025-11-12T04:41:29Z
FFT1093,39.38026,-109.86542,38000,2025-11-12T04:41:59Z
FFT1093,39.36965,-109.94208,38000,2025-11-12T04:42:31Z
FFT1093,39.35889,-110.02002,38025,2025-11-12T04:43:04Z
FFT1093,39.34935,-110.09155,38025,2025-11-12T04:43:34Z
FFT1093,39.33944,-110.16656,38000,2025-11-12T04:44:06Z
FFT1093,39.32928,-110.24207,37975,2025-11-12T04:44:38Z
FFT1093,39.31911,-110.31683,38000,2025-11-12T04:45:09Z
FFT1093,39.30862,-110.39415,38025,2025-11-12T04:45:41Z
FFT1093,39.29875,-110.46625,38025,2025-11-12T04:46:12Z
FFT1093,39.28813,-110.54327,38025,2025-11-12T04:46:44Z
FFT1093,39.27757,-110.61945,38000,2025-11-12T04:47:17Z
FFT1093,39.26729,-110.69311,38000,2025-11-12T04:47:48Z
FFT1093,39.25731,-110.76422,37975,2025-11-12T04:48:18Z
FFT1093,39.24619,-110.84303,38000,2025-11-12T04:48:51Z
FFT1093,39.23524,-110.92036,38000,2025-11-12T04:49:24Z
FFT1093,39.22436,-110.99707,38000,2025-11-12T04:49:56Z
FFT1093,39.21402,-111.07019,38025,2025-11-12T04:50:27Z
FFT1093,39.20294,-111.14789,38025,2025-11-12T04:51:00Z
FFT1093,39.19231,-111.22189,38000,2025-11-12T04:51:31Z
FFT1093,39.18182,-111.29449,38000,2025-11-12T04:52:01Z
FFT1093,39.17134,-111.36644,38000,2025-11-12T04:52:32Z
FFT1093,39.16053,-111.44,38000,2025-11-12T04:53:03Z
FFT1093,39.149,-111.51863,38050,2025-11-12T04:53:36Z
FFT1093,39.13777,-111.59515,38025,2025-11-12T04:54:09Z
FFT1093,39.12712,-111.6673,38000,2025-11-12T04:54:39Z
FFT1093,39.1158,-111.74359,38000,2025-11-12T04:55:12Z
FFT1093,39.10495,-111.81622,37975,2025-11-12T04:55:43Z
FFT1093,39.09366,-111.89157,37975,2025-11-12T04:56:16Z
FFT1093,39.08299,-111.96256,37950,2025-11-12T04:56:46Z
FFT1093,39.0721,-112.03452,37975,2025-11-12T04:57:17Z
FFT1093,39.06115,-112.10614,38000,2025-11-12T04:57:48Z
FFT1093,39.0493,-112.18361,38025,2025-11-12T04:58:21Z
FFT1093,39.03841,-112.25478,38025,2025-11-12T04:58:51Z
FFT1093,39.0266,-112.33142,38025,2025-11-12T04:59:24Z
FFT1093,39.01456,-112.40913,38025,2025-11-12T04:59:57Z
FFT1093,39.00316,-112.48238,38025,2025-11-12T05:00:28Z
FFT1093,38.99208,-112.55314,38000,2025-11-12T05:00:59Z
FFT1093,38.98059,-112.62658,38000,2025-11-12T05:01:30Z
FFT1093,38.9693,-112.69812,37975,2025-11-12T05:02:01Z
FFT1093,38.95747,-112.77299,37975,2025-11-12T05:02:34Z
FFT1093,38.94543,-112.8493,37975,2025-11-12T05:03:06Z
FFT1093,38.93364,-112.92334,37975,2025-11-12T05:03:39Z
FFT1093,38.92196,-112.99579,38000,2025-11-12T05:04:09Z
FFT1093,38.9101,-113.0692,38025,2025-11-12T05:04:41Z
FFT1093,38.89859,-113.14069,38050,2025-11-12T05:05:11Z
FFT1093,38.88648,-113.21545,38050,2025-11-12T05:05:43Z
FFT1093,38.87419,-113.29089,38025,2025-11-12T05:06:16Z
FFT1093,38.8618,-113.36649,38000,2025-11-12T05:06:48Z
FFT1093,38.84958,-113.44094,38000,2025-11-12T05:07:20Z
FFT1093,38.83727,-113.51558,38000,2025-11-12T05:07:52Z
FFT1093,38.82471,-113.59131,38000,2025-11-12T05:08:25Z
FFT1093,38.81209,-113.66711,38025,2025-11-12T05:08:58Z
FFT1093,38.80036,-113.73737,38025,2025-11-12T05:09:28Z
FFT1093,38.78833,-113.80904,38000,2025-11-12T05:10:00Z
FFT1093,38.77638,-113.87968,37975,2025-11-12T05:10:31Z
FFT1093,38.76384,-113.95372,37975,2025-11-12T05:11:04Z
FFT1093,38.75208,-114.02346,37975,2025-11-12T05:11:35Z
FFT1093,38.74008,-114.09386,37975,2025-11-12T05:12:05Z
FFT1093,38.72809,-114.16365,38000,2025-11-12T05:12:36Z
FFT1093,38.71535,-114.23761,38025,2025-11-12T05:13:09Z
FFT1093,38.7036,-114.30546,38000,2025-11-12T05:13:39Z
FFT1093,38.69064,-114.38,38000,2025-11-12T05:14:12Z
FFT1093,38.67844,-114.45026,37975,2025-11-12T05:14:43Z
FFT1093,38.66583,-114.5225,37975,2025-11-12T05:15:16Z
FFT1093,38.65353,-114.59271,38000,2025-11-12T05:15:46Z
FFT1093,38.64125,-114.66228,38000,2025-11-12T05:16:17Z
FFT1093,38.62909,-114.73132,38025,2025-11-12T05:16:48Z
FFT1093,38.61615,-114.80432,38025,2025-11-12T05:17:20Z
FFT1093,38.60405,-114.87231,38025,2025-11-12T05:17:51Z
FFT1093,38.59113,-114.94494,38025,2025-11-12T05:18:23Z
FFT1093,38.57854,-115.01514,38000,2025-11-12T05:18:54Z
FFT1093,38.56634,-115.08325,38000,2025-11-12T05:19:25Z
FFT1093,38.55313,-115.15636,38000,2025-11-12T05:19:58Z
FFT1093,38.54086,-115.22419,38000,2025-11-12T05:20:28Z
FFT1093,38.52837,-115.29315,38000,2025-11-12T05:20:59Z
FFT1093,38.51532,-115.36475,38000,2025-11-12T05:21:31Z
FFT1093,38.50241,-115.43496,38000,2025-11-12T05:22:03Z
FFT1093,38.48969,-115.5041,38000,2025-11-12T05:22:34Z
FFT1093,38.47719,-115.57184,38000,2025-11-12T05:23:04Z
FFT1093,38.46364,-115.6449,38000,2025-11-12T05:23:37Z
FFT1093,38.45032,-115.71696,38000,2025-11-12T05:24:10Z
FFT1093,38.43727,-115.78694,38000,2025-11-12T05:24:40Z
FFT1093,38.42464,-115.85435,38000,2025-11-12T05:25:11Z
FFT1093,38.41132,-115.92499,38000,2025-11-12T05:25:42Z
FFT1093,38.39838,-115.99377,38025,2025-11-12T05:26:13Z
FFT1093,38.38554,-116.06168,38025,2025-11-12T05:26:44Z
FFT1093,38.37227,-116.13151,38000,2025-11-12T05:27:15Z
FFT1093,38.35876,-116.20239,38000,2025-11-12T05:27:47Z
FFT1093,38.34489,-116.27509,37975,2025-11-12T05:28:20Z
FFT1093,38.33209,-116.34199,37975,2025-11-12T05:28:50Z
FFT1093,38.31647,-116.41452,37975,2025-11-12T05:29:23Z
FFT1093,38.30053,-116.48267,38000,2025-11-12T05:29:53Z
FFT1093,38.28442,-116.55267,38025,2025-11-12T05:30:25Z
FFT1093,38.26892,-116.62119,38025,2025-11-12T05:30:56Z
FFT1093,38.25328,-116.69015,38025,2025-11-12T05:31:27Z
FFT1093,38.23796,-116.75738,38025,2025-11-12T05:31:57Z
FFT1093,38.22212,-116.82686,38000,2025-11-12T05:32:29Z
FFT1093,38.20756,-116.89865,38025,2025-11-12T05:33:01Z
FFT1093,38.19862,-116.97126,38025,2025-11-12T05:33:33Z
FFT1093,38.18945,-117.04255,38000,2025-11-12T05:34:05Z
FFT1093,38.18015,-117.11312,38000,2025-11-12T05:34:36Z
FFT1093,38.17093,-117.18239,37975,2025-11-12T05:35:08Z
FFT1093,38.16216,-117.24925,37975,2025-11-12T05:35:38Z
FFT1093,38.15259,-117.3213,37975,2025-11-12T05:36:10Z
FFT1093,38.14343,-117.39021,38000,2025-11-12T05:36:42Z
FFT1093,38.13406,-117.46027,37975,2025-11-12T05:37:14Z
FFT1093,38.12452,-117.53085,38000,2025-11-12T05:37:45Z
FFT1093,38.11493,-117.6019,38000,2025-11-12T05:38:17Z
FFT1093,38.10589,-117.66841,38000,2025-11-12T05:38:48Z
FFT1093,38.09637,-117.73843,38000,2025-11-12T05:39:20Z
FFT1093,38.08658,-117.80961,38000,2025-11-12T05:39:52Z
FFT1093,38.0774,-117.87643,37975,2025-11-12T05:40:22Z
FFT1093,38.06749,-117.94788,37975,2025-11-12T05:40:55Z
FFT1093,38.0582,-118.01472,38000,2025-11-12T05:41:25Z
FFT1093,38.04831,-118.08585,38000,2025-11-12T05:41:57Z
FFT1093,38.03833,-118.15708,38000,2025-11-12T05:42:30Z
FFT1093,38.02829,-118.22829,38025,2025-11-12T05:43:01Z
FFT1093,38.01823,-118.29923,38025,2025-11-12T05:43:33Z
FFT1093,38.00807,-118.37079,38025,2025-11-12T05:44:06Z
FFT1093,37.99799,-118.44134,38000,2025-11-12T05:44:37Z
FFT1093,37.98825,-118.5094,38000,2025-11-12T05:45:08Z
FFT1093,37.97797,-118.58105,38000,2025-11-12T05:45:41Z
FFT1093,37.96745,-118.65324,38000,2025-11-12T05:46:13Z
FFT1093,37.95749,-118.72166,37975,2025-11-12T05:46:44Z
FFT1093,37.94692,-118.79362,38000,2025-11-12T05:47:17Z
FFT1093,37.93643,-118.86529,38000,2025-11-12T05:47:48Z
FFT1093,37.9259,-118.93682,38025,2025-11-12T05:48:21Z
FFT1093,37.9151,-119.00981,38025,2025-11-12T05:48:53Z
FFT1093,37.90521,-119.07725,38025,2025-11-12T05:49:23Z
FFT1093,37.89445,-119.14983,38025,2025-11-12T05:49:56Z
FFT1093,37.88351,-119.2225,38000,2025-11-12T05:50:28Z
